                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    120,                 1.4666,                 1.1707,                 1.0512,                0.48908,                0.38292,                0.38955,                0.23036,                  1.397,                 1.1051,                 1.0401,              0.0041095,              0.0041095,              0.0041095
                    121,                 1.4796,                 1.1783,                 1.0554,                0.49053,                0.38495,                0.38977,                0.23034,                 1.3971,                  1.105,                 1.0401,                0.00406,                0.00406,                0.00406
                    122,                 1.4707,                 1.1683,                 1.0554,                0.48969,                0.38616,                0.39124,                0.23101,                 1.3963,                 1.1039,                 1.0396,              0.0040105,              0.0040105,              0.0040105
                    123,                 1.4679,                 1.1645,                  1.055,                  0.491,                0.38511,                 0.3914,                0.23086,                 1.3954,                 1.1032,                 1.0392,               0.003961,               0.003961,               0.003961
                    124,                 1.4666,                 1.1713,                 1.0594,                0.49254,                0.38367,                 0.3917,                0.23099,                  1.395,                 1.1031,                 1.0391,              0.0039115,              0.0039115,              0.0039115
                    125,                 1.4666,                 1.1688,                 1.0517,                 0.4925,                0.38403,                0.39212,                0.23114,                 1.3946,                 1.1023,                 1.0389,               0.003862,               0.003862,               0.003862
                    126,                 1.4666,                 1.1634,                 1.0526,                 0.4921,                0.38602,                0.39286,                0.23176,                 1.3944,                 1.1017,                 1.0388,              0.0038125,              0.0038125,              0.0038125
                    127,                 1.4655,                 1.1582,                 1.0541,                0.49396,                0.38308,                0.39285,                 0.2317,                 1.3943,                 1.1016,                 1.0388,               0.003763,               0.003763,               0.003763
                    128,                  1.471,                 1.1694,                 1.0501,                0.49707,                0.38258,                 0.3931,                 0.2319,                 1.3943,                 1.1013,                 1.0388,              0.0037135,              0.0037135,              0.0037135
                    129,                 1.4767,                 1.1648,                 1.0498,                0.49848,                 0.3815,                  0.393,                0.23217,                 1.3934,                 1.1003,                 1.0386,               0.003664,               0.003664,               0.003664
                    130,                 1.4647,                 1.1597,                 1.0469,                 0.4969,                0.38279,                0.39282,                0.23228,                 1.3934,                 1.1001,                 1.0386,              0.0036145,              0.0036145,              0.0036145
                    131,                 1.4604,                 1.1569,                 1.0541,                0.49496,                0.38385,                0.39273,                0.23238,                  1.393,                 1.0995,                 1.0383,               0.003565,               0.003565,               0.003565
                    132,                 1.4597,                 1.1504,                 1.0492,                 0.4961,                0.38367,                0.39272,                0.23242,                 1.3928,                 1.0987,                 1.0382,              0.0035155,              0.0035155,              0.0035155
                    133,                 1.4572,                 1.1456,                 1.0512,                0.50055,                0.38217,                0.39259,                0.23247,                 1.3928,                 1.0982,                 1.0381,               0.003466,               0.003466,               0.003466
                    134,                 1.4614,                 1.1565,                  1.052,                0.50013,                0.38179,                0.39284,                0.23282,                 1.3924,                 1.0975,                 1.0378,              0.0034165,              0.0034165,              0.0034165
                    135,                 1.4648,                 1.1572,                 1.0486,                0.50493,                0.37917,                0.39357,                  0.233,                 1.3921,                 1.0972,                 1.0376,               0.003367,               0.003367,               0.003367
                    136,                 1.4656,                 1.1617,                  1.054,                0.50473,                0.38039,                0.39432,                0.23332,                  1.392,                 1.0966,                 1.0376,              0.0033175,              0.0033175,              0.0033175
                    137,                 1.4613,                 1.1493,                  1.049,                0.50116,                0.38377,                0.39485,                0.23401,                 1.3917,                 1.0964,                 1.0375,               0.003268,               0.003268,               0.003268
                    138,                 1.4619,                 1.1518,                 1.0497,                0.49852,                0.38449,                0.39492,                0.23369,                 1.3917,                 1.0959,                 1.0375,              0.0032185,              0.0032185,              0.0032185
                    139,                 1.4596,                 1.1503,                 1.0501,                 0.4989,                0.38396,                0.39496,                 0.2338,                 1.3915,                 1.0959,                 1.0373,               0.003169,               0.003169,               0.003169
